"arm","rep","condition","method","n","n_used","elapsed","error_msg","silhouette","davies_bouldin","nmi","ess_retention","rv_coefficient","effect_bias","nystrom_error","silhouette_anchor","davies_bouldin_anchor","nmi_anchor","ess_retention_anchor"
"A",92,"mar","MOFA2",300,300,12.194,"",-0.0459729577682724,6.75482252566559,0.0215998453205145,1,0.321131875001058,1.00919566210068,NA,-0.0738718604199199,7.75924675740802,0.0814445547585371,1
"A",92,"mar","ImputeDIABLO",300,300,1.44200000000001,"",-0.0371634951162204,3.98904748018947,0.0949449254191355,1,0.144605446303565,0.485924164989964,NA,-0.0356564118660267,3.75628668098161,0.119414214582706,1
"A",93,"complete","GRAMA",300,300,97.222,"",0.299938029683978,1.28628684804246,0.961591730095889,1,0.22413935927747,1.15968955426448,NA,0.299938029683978,1.28628684804246,0.961591730095889,1
"A",93,"complete","DIABLO",300,300,5.35299999999999,"",-0.000882318971826037,2.9842792722631,0.158748383580827,1,0.419528562602106,1.81655310588787,NA,-0.000882318971826037,2.9842792722631,0.158748383580827,1
"A",93,"complete","MOFA2",300,300,28.544,"",-0.0384952134701334,7.77014634044084,0.0449978278146733,1,0.706784873128033,0.181148094701018,NA,-0.0384952134701334,7.77014634044084,0.0449978278146733,1
"A",93,"mcar30","GRAMA",300,300,92.059,"",0.122310313046405,1.65910227664351,0.3127124399528,1,0.0997033898486117,1.29615899959878,NA,0.546350673604879,0.819639267221221,1,1
"A",93,"mcar30","DIABLO",300,147,3.619,"",0.0141966609418531,2.41447935048903,0.218691985164393,0.49,0.342813811604868,2.31378259846227,NA,0.0141966609418531,2.41447935048903,0.218691985164393,1
"A",93,"mcar30","MOFA2",300,300,20.354,"",-0.0425998867324335,7.50908724745654,0.036403548112383,1,0.324873293697898,1.00280520757236,NA,-0.061367451854365,7.87862255460922,0.0489559756605584,1
"A",93,"mcar30","ImputeDIABLO",300,300,1.91499999999999,"",-0.00748389318203851,3.44351553919279,0.0837790866301194,1,0.217457505541076,1.23163201099068,NA,0.00173417541254548,3.17988879869277,0.100498513095881,1
"A",93,"mcar50","GRAMA",300,300,90.015,"",-0.0342221444019023,2.27230684565948,0.0953941281436427,1,0.0296288566378013,1.44980651936871,NA,0.753733884978753,0.546943944708607,1,1
"A",93,"mcar50","DIABLO",300,68,2.75,"",0.104144575413032,2.04534766300663,0.394579190973075,0.226666666666667,0.32404732356196,2.03350700818869,NA,0.104144575413032,2.04534766300663,0.394579190973075,1
"A",93,"mcar50","MOFA2",300,300,22.679,"",-0.0407543427454435,8.68927309299711,0.0224543884466307,1,0.263076874839434,0.982473929731223,NA,-0.0598712168527389,4.565702461444,0.0785121794243033,1
"A",93,"mcar50","ImputeDIABLO",300,300,1.77199999999999,"",0.0031161740171395,3.04353338232906,0.0889434804015944,1,0.176994958847252,1.3730078423625,NA,-0.0112383014778503,3.04635483833135,0.13225786869503,1
"A",93,"mar","GRAMA",300,300,89.709,"",-0.183083398847799,2.26138142904435,0.0661901323341105,1,0.0909503974604439,2.06266099858291,NA,-0.0967824844331591,1.88638356187976,0.0430606391166787,1
"A",93,"mar","DIABLO",300,146,3.24199999999996,"",0.0811266665994665,2.55389410905353,0.271098749216597,0.486666666666667,0.330666491779947,1.88197230824273,NA,0.0811266665994665,2.55389410905353,0.271098749216597,1
"A",93,"mar","MOFA2",300,300,8.85300000000001,"",-0.0504611036548067,7.6882232171545,0.034448568351447,1,0.313967275520593,1.23340095530861,NA,-0.0380795005751613,8.32989743124273,0.074783353117305,1
"A",93,"mar","ImputeDIABLO",300,300,1.25300000000004,"",-0.0107854813488219,3.22041231428573,0.0740832341679946,1,0.199438027566537,1.60191413084152,NA,0.00172279470286009,3.27668508964297,0.100941702271412,1
"A",94,"complete","GRAMA",300,300,98.091,"",0.691781125274523,0.550833460497271,1,1,0.134230270276684,1.96155882478569,NA,0.691781125274523,0.550833460497271,1,1
"A",94,"complete","DIABLO",300,300,5.355,"",0.000231263736545343,3.63386296967517,0.0781496388197532,1,0.382063386694525,2.44258650546399,NA,0.000231263736545343,3.63386296967517,0.0781496388197532,1
"A",94,"complete","MOFA2",300,300,26.319,"",-0.0452736636230425,7.24976219443379,0.0683346549743981,1,0.652960117705884,0.318170733440846,NA,-0.0452736636230425,7.24976219443379,0.0683346549743981,1
"A",94,"mcar30","GRAMA",300,300,95.003,"",0.170989390158591,1.54085147692001,0.331163517157305,1,0.0604459753664804,2.29842254714813,NA,0.800764898690851,0.42774987175286,1,1
"A",94,"mcar30","DIABLO",300,143,4.11999999999998,"",0.0478765815037125,2.66359850089244,0.165471727812311,0.476666666666667,0.33999900709319,4.91951656633251,NA,0.0478765815037125,2.66359850089244,0.165471727812311,1
"A",94,"mcar30","MOFA2",300,300,14.866,"",-0.043664862678946,8.16093187385501,0.0616206375478827,1,0.351185063039982,1.14011526291259,NA,-0.0644459648495047,7.03081454513243,0.0954474322057418,1
"A",94,"mcar30","ImputeDIABLO",300,300,1.52699999999999,"",-0.023978626629287,3.10971361988497,0.11657101840305,1,0.232793912752045,2.34631231507994,NA,0.000684535687124759,2.50358052859986,0.199199342766456,1
"A",94,"mcar50","GRAMA",300,300,88.54,"",-0.00187423058736981,2.10863456817025,0.198028859430345,1,0.0564524486043195,2.32625166965448,NA,0.717374623878738,0.604136736348306,0.835433085274495,1
"A",94,"mcar50","DIABLO",300,78,2.92700000000002,"",0.0824166089327901,2.10253035633831,0.286335067033772,0.26,0.375094788710089,1.80155219851773,NA,0.0824166089327901,2.10253035633831,0.286335067033772,1
"A",94,"mcar50","MOFA2",300,300,15.561,"",-0.0318809230325939,7.27061077006549,0.0432403225470373,1,0.264916161616204,1.02502130175591,NA,-0.0610284282272348,6.10748356359878,0.0927908132002556,1
"A",94,"mcar50","ImputeDIABLO",300,300,1.81400000000002,"",-0.0231017391312565,3.74431169736597,0.0723695314263071,1,0.179659238611448,2.22328052654816,NA,-0.0157180995438463,3.00701758180415,0.138919792764447,1
"A",94,"mar","GRAMA",300,300,92.423,"",0.137267008173441,1.65362521272848,0.292505310915821,1,0.0738069986262874,2.08123205478336,NA,0.560014732146142,0.734119605324985,0.891875623388894,1
"A",94,"mar","DIABLO",300,155,3.43700000000001,"",0.0605986806015446,2.62066651697153,0.180139988140116,0.516666666666667,0.451043826888274,2.0833082049285,NA,0.0605986806015446,2.62066651697153,0.180139988140116,1
"A",94,"mar","MOFA2",300,300,10.092,"",-0.0356412455331762,10.7072842856606,0.0496255393505177,1,0.312964398280523,1.24968385156527,NA,-0.0325696188827268,5.3387917156763,0.0907540172748054,1
"A",94,"mar","ImputeDIABLO",300,300,1.39000000000004,"",-0.00844416854074666,3.41522106291579,0.0688930628066179,1,0.253787403075836,2.22159071316355,NA,0.0143353310862449,3.03719935390781,0.125881777082994,1
"A",95,"complete","GRAMA",300,300,97.764,"",0.336510967105736,1.13543963422213,0.677883751707763,1,0.177915598751638,0.35169674355126,NA,0.336510967105736,1.13543963422213,0.729604481467945,1
"A",95,"complete","DIABLO",300,300,5.437,"",-0.0198904628852047,3.6605130051573,0.113909398062721,1,0.507328300249832,1.84623390739643,NA,-0.0198904628852047,3.6605130051573,0.113909398062721,1
"A",95,"complete","MOFA2",300,300,25.638,"",-0.0437239351522775,4.94626023966655,0.11643705390709,1,0.592105288265473,0.478166755384414,NA,-0.0437239351522775,4.94626023966655,0.11643705390709,1
"A",95,"mcar30","GRAMA",300,300,95.109,"",0.209116521350964,1.53838813412262,0.403490616967698,1,0.0553839798339719,1.36287561341638,NA,0.809383635602978,0.459527081746102,1,1
"A",95,"mcar30","DIABLO",300,151,3.81,"",0.0750346307890993,2.37175021630984,0.244959102911923,0.503333333333333,0.29550063428697,2.74592284688134,NA,0.0750346307890993,2.37175021630984,0.251690169891548,1
"A",95,"mcar30","MOFA2",300,300,16.857,"",-0.0393348421352109,6.83993921189387,0.0697317148939247,1,0.330556248059816,0.990699422095625,NA,-0.0568547892863851,4.71117390156445,0.0838413450494039,1
"A",95,"mcar30","ImputeDIABLO",300,300,1.53500000000003,"",-0.0258752419177758,2.96757694562689,0.111468788293411,1,0.198941487517099,1.44659062539787,NA,-0.0165337994430969,2.90201023217629,0.165524064714021,1
"A",95,"mcar50","GRAMA",300,300,90.421,"",-0.0172885003893483,2.17685364695004,0.249489142516102,1,0.0419880728996471,1.49082034839864,NA,0.761281788021145,0.538647402811211,1,1
"A",95,"mcar50","DIABLO",300,73,2.72800000000001,"",0.138357159769382,1.51104649588014,0.468507222139447,0.243333333333333,0.283127283940413,4.81390206116728,NA,0.138357159769382,1.51104649588014,0.468507222139447,1
"A",95,"mcar50","MOFA2",300,300,15.083,"",-0.0281512726888103,11.0572210611887,0.0507878057762498,1,0.257708028883842,1.43131112180453,NA,-0.0814851830971186,5.85067931700854,0.140463034474325,1
"A",95,"mcar50","ImputeDIABLO",300,300,1.49100000000004,"",-0.0356114127448717,3.29264107223734,0.0708407189921024,1,0.135003985814928,1.13552229781654,NA,-0.0599698348912498,2.99000456019184,0.134801144758543,1
"A",95,"mar","GRAMA",300,300,91.793,"",0.108489410818313,1.60628052318335,0.338320615308634,1,0.0610509733501775,1.38250994765374,NA,0.615058690376938,0.651782371330157,0.892476809080881,1
"A",95,"mar","DIABLO",300,149,3.483,"",0.0694519104195444,2.17190108392089,0.245904534097003,0.496666666666667,0.426823639600229,1.74847000379741,NA,0.0694519104195444,2.17190108392089,0.260116938626815,1
"A",95,"mar","MOFA2",300,300,15.756,"",-0.0597975572419721,5.19031193313643,0.0996221041812252,1,0.302662203687767,1.06042577062183,NA,-0.0288224979202616,3.85633278226722,0.121610827859952,1
"A",95,"mar","ImputeDIABLO",300,300,1.33199999999999,"",-0.0203794704189558,3.50646323809244,0.0723684773831929,1,0.308570678786669,1.5979443723319,NA,-0.0204238266403064,3.23223259157466,0.115075950472994,1
"A",96,"complete","GRAMA",300,300,96.775,"",0.686714940893899,0.521946030579973,1,1,0.178733849165405,0.445185745924479,NA,0.686714940893899,0.521946030579973,1,1
"A",96,"complete","DIABLO",300,300,5.227,"",0.00184687093555725,2.9545223615361,0.195135138785115,1,0.401370941728927,1.15292866720052,NA,0.00184687093555725,2.9545223615361,0.195135138785115,1
"A",96,"complete","MOFA2",300,300,25.871,"",-0.0248977821690039,5.14214599883782,0.0961995392190089,1,0.716705221146527,0.231639345255098,NA,-0.0248977821690039,5.14214599883782,0.0994996202575381,1
"A",96,"mcar30","GRAMA",300,300,92.638,"",0.120562380322315,1.51755118662857,0.355057631277243,1,0.0605649488009403,0.693962079400995,NA,0.588359696608168,0.697787307083428,0.831281779892706,1
"A",96,"mcar30","DIABLO",300,149,3.71100000000001,"",0.0432965310966062,2.38872838698433,0.173542403049909,0.496666666666667,0.426325573380585,2.55556217588041,NA,0.0432965310966062,2.38872838698433,0.192328443586092,1
"A",96,"mcar30","MOFA2",300,300,15.401,"",-0.0438407211953976,5.78080881004237,0.0478743815526476,1,0.313965227769484,0.908997163825343,NA,-0.0363630730816943,4.55411725664867,0.0789351179917382,1
"A",96,"mcar30","ImputeDIABLO",300,300,1.57999999999998,"",-0.0210940116811552,3.01300260078753,0.154595503959157,1,0.221552607793851,1.41796376719241,NA,-0.0223330531445251,2.98210964727589,0.190323885308491,1
"A",96,"mcar50","GRAMA",300,300,89.125,"",-0.00350818041464794,2.18812692218384,0.171048634819452,1,0.0490429978679294,0.935937779496141,NA,0.735322245755088,0.575385757486657,1,1
"A",96,"mcar50","DIABLO",300,76,2.827,"",0.137608165145885,1.75506533779671,0.3878132863367,0.253333333333333,0.416690781795628,2.93135527099397,NA,0.137608165145885,1.75506533779671,0.3878132863367,1
"A",96,"mcar50","MOFA2",300,300,10.239,"",-0.0267851106804187,11.1824964341779,0.0358447177095303,1,0.254816674342128,1.4219972973387,NA,-0.0547452552174019,4.73822117587322,0.0889298711032067,1
"A",96,"mcar50","ImputeDIABLO",300,300,1.61700000000002,"",-0.0122881745507021,3.49262327260918,0.0580698601934515,1,0.171070679080035,1.14639312730697,NA,0.0208684955673733,2.46619755840026,0.134077666262287,1
"A",96,"mar","GRAMA",300,300,89.558,"",0.221145912042678,1.54269744887991,0.392026070946856,1,0.105896640390127,1.21598948140593,NA,0.790208313701897,0.413582785741103,1,1
"A",96,"mar","DIABLO",300,156,3.55599999999998,"",0.00877969904351199,2.47004471273152,0.203001677298434,0.52,0.438202764169822,1.9693733509692,NA,0.00877969904351199,2.47004471273152,0.203001677298434,1
"A",96,"mar","MOFA2",300,300,17.962,"",-0.0569080952233765,10.1781050069076,0.059196628489066,1,0.32765887295897,0.850658329257481,NA,-0.078786356457646,4.55999212958108,0.116553186406641,1
"A",96,"mar","ImputeDIABLO",300,300,1.48399999999998,"",-0.0266166170192632,3.05314277328465,0.131604928925204,1,0.216114597307511,0.696574387039308,NA,0.00164034757233878,2.6493073720566,0.208090241484172,1
"A",97,"complete","GRAMA",300,300,97.182,"",0.332979441756997,1.11767946672445,0.741135666729543,1,0.250908869613245,0.996364778320985,NA,0.332979441756997,1.11767946672445,0.714006596779926,1
"A",97,"complete","DIABLO",300,300,5.384,"",-0.00460125267048695,3.32076463982634,0.133835243668277,1,0.473734462063081,0.967297922520815,NA,-0.00460125267048695,3.32076463982634,0.133835243668277,1
"A",97,"complete","MOFA2",300,300,25.536,"",-0.0349019980699718,7.35890953264652,0.0563513612473955,1,0.697899355688191,0.340597847280051,NA,-0.0349019980699718,7.35890953264652,0.0576812258418997,1
"A",97,"mcar30","GRAMA",300,300,90.847,"",0.144515689144262,1.63061310121942,0.32611957374779,1,0.0777065835417997,0.984085068006055,NA,0.589362991580501,0.699054001773007,0.828476665712098,1
"A",97,"mcar30","DIABLO",300,142,3.59999999999999,"",0.0248571375571747,2.3025179532624,0.132499793527348,0.473333333333333,0.403634172770031,0.953494183780276,NA,0.0248571375571747,2.3025179532624,0.132499793527348,1
"A",97,"mcar30","MOFA2",300,300,15.253,"",-0.066607326381411,11.1107494288189,0.0550038312480133,1,0.323209843042937,1.20213752823765,NA,-0.0616204673929423,7.6807425151374,0.0658125499355277,1
"A",97,"mcar30","ImputeDIABLO",300,300,1.61799999999999,"",-0.0385699206618818,4.03702773865809,0.109312829322049,1,0.259339140528725,0.859806803198914,NA,-0.00603592402109568,3.66572022783905,0.195259686839981,1
"A",97,"mcar50","GRAMA",300,300,89.055,"",-0.0538760336354353,2.11358810917997,0.158111875630917,1,0.0602857818664321,0.482557111981883,NA,0.695755714839279,0.593788783061258,0.829473181442915,1
"A",97,"mcar50","DIABLO",300,71,2.60199999999998,"",0.119634535584528,1.68246325235946,0.387061066207884,0.236666666666667,0.336708864017209,4.24975874047981,NA,0.119634535584528,1.68246325235946,0.387061066207884,1
"A",97,"mcar50","MOFA2",300,300,14.405,"",-0.0414542942468775,10.4847353916545,0.0260198324387115,1,0.272771437925233,0.606860327874422,NA,-0.0679165752671279,5.79056205213783,0.0724223362977993,1
"A",97,"mcar50","ImputeDIABLO",300,300,1.65300000000002,"",-0.0170762718645559,3.15438498529419,0.0492026226013591,1,0.135454782960392,0.225091935201401,NA,-0.0402897823154312,2.87649088063054,0.104231444125736,1
"A",97,"mar","GRAMA",300,300,91.757,"",0.118910585111866,1.60729877117852,0.326753276899237,1,0.0822162114993302,0.798152675977733,NA,0.586432568770181,0.648225664241032,0.805572271132222,1
"A",97,"mar","DIABLO",300,152,3.66899999999998,"",0.057178366827343,2.31556262771888,0.167326724091307,0.506666666666667,0.369031986575358,4.35342951670443,NA,0.057178366827343,2.31556262771888,0.167326724091307,1
"A",97,"mar","MOFA2",300,300,13.331,"",-0.0417946591447164,9.40370351697921,0.0454598281856243,1,0.34632199970051,0.953086012339988,NA,-0.0361847528136508,6.92273439304772,0.0892838924933703,1
"A",97,"mar","ImputeDIABLO",300,300,1.37800000000004,"",-0.0252178163486057,4.03959610229176,0.0452147407728602,1,0.173793819257043,0.728108590674071,NA,-0.00678802756324216,3.42236796746254,0.0765572130817415,1
"A",98,"complete","GRAMA",300,300,74.013,"",0.597423013474928,0.68433963714257,1,1,0.230136606890268,1.19631469571498,NA,0.597423013474928,0.68433963714257,1,1
"A",98,"complete","DIABLO",300,300,5.38800000000001,"",-0.0087157937091641,3.83380342302844,0.19256750875128,1,0.427868822266655,0.471626787987036,NA,-0.0087157937091641,3.83380342302844,0.190968402731686,1
"A",98,"complete","MOFA2",300,300,24.827,"",-0.0230956489211346,6.62259793486042,0.130328469568808,1,0.678977780268529,0.269059407110982,NA,-0.0230956489211346,6.62259793486042,0.130328469568808,1
"A",98,"mcar30","GRAMA",300,300,70.48,"",0.124791429094804,1.49701896320475,0.292372759307173,1,0.0828210973760983,1.0734589608958,NA,0.614609257410608,0.664747072057895,0.51957757433209,1
"A",98,"mcar30","DIABLO",300,146,3.351,"",0.0815221014334432,2.108924005837,0.240422759330491,0.486666666666667,0.458632686823532,1.20733043906129,NA,0.0815221014334432,2.108924005837,0.229329580318921,1
"A",98,"mcar30","MOFA2",300,300,30.041,"",-0.0499808702354091,8.37473772966429,0.0525718281773973,1,0.249581646305726,1.31523706040375,NA,-0.0322445012396281,5.60795772464857,0.162286676979009,1
"A",98,"mcar30","ImputeDIABLO",300,300,1.44500000000002,"",-0.0226275593224799,2.88560263806383,0.121733220183139,1,0.241210772534225,0.692919746267791,NA,0.0151628668321811,2.56709527808984,0.212993481271503,1
"A",98,"mcar50","GRAMA",300,300,69.858,"",-0.028231041084213,2.22003338867857,0.17491716684473,1,0.0395874663795233,0.842633023199879,NA,0.673317035912542,0.687807668546928,0.827306864613037,1
"A",98,"mcar50","DIABLO",300,71,2.48599999999999,"",0.127389610404041,1.87153155765317,0.319927076552856,0.236666666666667,0.48232691298528,2.51540357984022,NA,0.127389610404041,1.87153155765317,0.356855061303572,1
"A",98,"mcar50","MOFA2",300,300,27.74,"",-0.0611370896078494,8.14465497903984,0.088749422286068,1,0.243113933106481,0.220940400925136,NA,-0.0991910867271805,6.21407186493496,0.114725655897118,1
"A",98,"mcar50","ImputeDIABLO",300,300,1.46600000000001,"",-0.00353320095110264,3.27611020485666,0.0754264182700286,1,0.200259444973104,0.487336859716456,NA,0.0441875991113468,2.13079480867782,0.214449729607097,1
"A",98,"mar","GRAMA",300,300,66.223,"",0.103519679641524,1.62362200047266,0.239059883203468,1,0.0845562210425197,0.855394939997033,NA,0.594706957235688,0.690841753095268,0.890375527634768,1
"A",98,"mar","DIABLO",300,148,3.23400000000004,"",0.0726168436775666,2.41165487583489,0.142023883771747,0.493333333333333,0.469611846378112,0.972635331405193,NA,0.0726168436775666,2.41165487583489,0.142023883771747,1
"A",98,"mar","MOFA2",300,300,12.385,"",-0.0541281446212809,7.0449917327993,0.0833357968318959,1,0.389934229141488,0.654111116001082,NA,-0.0270777632395102,5.9582663684284,0.101080278323062,1
"A",98,"mar","ImputeDIABLO",300,300,1.45299999999997,"",-0.0203329371427147,3.33672803352848,0.0670714052483486,1,0.139664012262551,0.653198199988012,NA,0.00196587157670097,2.67686512953872,0.110303810886539,1
"A",99,"complete","GRAMA",300,300,73.526,"",0.324149755783767,1.13631152470948,0.964941060224151,1,0.217986759432622,0.946513517894254,NA,0.324149755783767,1.13631152470948,0.964941060224151,1
"A",99,"complete","DIABLO",300,300,5.28999999999999,"",-0.006961009259213,3.173838011822,0.1573541282245,1,0.421075901477973,1.12634354177362,NA,-0.006961009259213,3.173838011822,0.1573541282245,1
"A",99,"complete","MOFA2",300,300,24.19,"",-0.0431166721221208,9.14646706230058,0.0808968509602761,1,0.64837134002377,0.119994084188315,NA,-0.0431166721221208,9.14646706230058,0.0808968509602761,1
"A",99,"mcar30","GRAMA",300,300,71.148,"",0.185591964995934,1.54940263566044,0.359613585108002,1,0.065441065752339,1.5546277355849,NA,0.711851124209236,0.490420223286761,1,1
"A",99,"mcar30","DIABLO",300,146,3.33799999999999,"",0.0315092838300115,2.41776002709285,0.22786649366125,0.486666666666667,0.397543358835558,1.07486332556328,NA,0.0315092838300115,2.41776002709285,0.207663762557517,1
"A",99,"mcar30","MOFA2",300,300,10.077,"",-0.0268297866405668,9.7622351131294,0.0477439336883278,1,0.356642831545495,0.724710993500427,NA,-0.0331722763053972,8.61020111548988,0.0865965475417252,1
"A",99,"mcar30","ImputeDIABLO",300,300,1.49800000000002,"",-0.0105074923898929,3.13875294070643,0.144062793638481,1,0.211688176731872,1.31862259311293,NA,0.0026707917685091,2.80066198892774,0.230459110091722,1
"A",99,"mcar50","GRAMA",300,300,69.366,"",-0.179072665095254,2.34591030464362,0.13398749303536,1,0.0638071370638553,1.27645347734043,NA,0.218822379351708,1.09663951902108,0.511634080317265,1
"A",99,"mcar50","DIABLO",300,70,2.49200000000002,"",0.140691929382651,1.58089526137978,0.441578007711297,0.233333333333333,0.386365878923296,2.05889823160288,NA,0.140691929382651,1.58089526137978,0.441578007711297,1
"A",99,"mcar50","MOFA2",300,300,11.819,"",-0.0297358921080111,10.3715620544465,0.020260519482305,1,0.247975960200027,1.49528073415586,NA,-0.0596038960611116,3.88634492654633,0.109929764307247,1
"A",99,"mcar50","ImputeDIABLO",300,300,1.51500000000004,"",-0.019728840793273,2.83761489335546,0.105225598701131,1,0.190864103111737,1.37022897688441,NA,0.0409973028420128,1.94786465369537,0.316328895076474,1
"A",99,"mar","GRAMA",300,300,70.217,"",0.14314462245449,1.6724080474198,0.210209861075284,1,0.0624020484263969,1.19320020779065,NA,0.589517709569525,0.710356111937465,0.880330423111649,1
"A",99,"mar","DIABLO",300,148,3.63799999999998,"",0.0568769926157548,2.22532108077134,0.209009437794492,0.493333333333333,0.364734508913998,1.85851209667147,NA,0.0568769926157548,2.22532108077134,0.209009437794492,1
"A",99,"mar","MOFA2",300,300,10.384,"",-0.0305522939581238,6.76018208018493,0.0531957491897223,1,0.367304938966885,0.566036268670487,NA,-0.0667154578243791,6.67931718278934,0.0892746401138749,1
"A",99,"mar","ImputeDIABLO",300,300,1.53700000000003,"",-0.00296092759884168,3.86474301037966,0.109800567523092,1,0.176350920851881,1.03208790806441,NA,0.00249955611334435,3.5070597419348,0.134511819633507,1
"A",100,"complete","GRAMA",300,300,73.187,"",0.598871768478371,0.670130518012284,1,1,0.209983855015756,1.68550912797931,NA,0.598871768478371,0.670130518012284,1,1
"A",100,"complete","DIABLO",300,300,5.265,"",-0.031819381281646,3.27761095509985,0.155987848167537,1,0.497832521200798,1.01607179699369,NA,-0.031819381281646,3.27761095509985,0.155243487284751,1
"A",100,"complete","MOFA2",300,300,24.23,"",-0.0431325997859706,6.3303324322084,0.0804837673407477,1,0.708319070975647,0.211472871584233,NA,-0.0431325997859706,6.3303324322084,0.0804837673407477,1
"A",100,"mcar30","GRAMA",300,300,70.534,"",0.178412036129881,1.46512282003473,0.421746667198903,1,0.0507397716303202,2.7426100805673,NA,0.808927771214991,0.403540648228906,1,1
"A",100,"mcar30","DIABLO",300,144,3.381,"",0.0103922410855869,2.32654473898636,0.208583662534731,0.48,0.440316716117213,1.14550807873694,NA,0.0103922410855869,2.32654473898636,0.186998432994322,1
"A",100,"mcar30","MOFA2",300,300,12.282,"",-0.0279431106023518,13.0844231903229,0.0153141464588872,1,0.347573170135432,1.58456007148473,NA,-0.0382090610375797,7.43599391805943,0.077695429167525,1
"A",100,"mcar30","ImputeDIABLO",300,300,1.46800000000002,"",0.00591500022438443,2.92556440825688,0.117688076591053,1,0.176913750591539,1.70662662349553,NA,0.0312126559977061,2.44629545711016,0.213702947785457,1
"A",100,"mcar50","GRAMA",300,300,68.683,"",-0.00111086514753285,2.14635814682871,0.243838918382867,1,0.0483122663712506,2.7646348119784,NA,0.709168025233403,0.495520959995641,1,1
"A",100,"mcar50","DIABLO",300,82,2.74399999999997,"",0.0773500822924015,1.87007008765148,0.223769167536949,0.273333333333333,0.384384542406618,2.19163410385336,NA,0.0773500822924015,1.87007008765148,0.223769167536949,1
"A",100,"mcar50","MOFA2",300,300,16.917,"",-0.0483125574832665,12.9616307863591,0.052150751979054,1,0.222762543198575,2.59028415592965,NA,-0.086071963357495,5.21576503338798,0.137593671083557,1
"A",100,"mcar50","ImputeDIABLO",300,300,1.44199999999995,"",-0.0196593359304172,2.85141796716734,0.0850554205430792,1,0.222499806150916,2.50724186139799,NA,0.00981489338623817,2.66288805598379,0.103453926306537,1
"A",100,"mar","GRAMA",300,300,70.001,"",0.188131225181031,1.72272693997466,0.337198793054373,1,0.0490621474321929,2.2432184898143,NA,0.751100819065183,0.518927399990752,1,1
"A",100,"mar","DIABLO",300,147,3.60000000000002,"",0.0256552103993411,2.83379835021625,0.16567734148642,0.49,0.359152007837429,0.964007287134445,NA,0.0256552103993411,2.83379835021625,0.19638592606527,1
"A",100,"mar","MOFA2",300,300,11.398,"",-0.0679158053400309,7.28758987032132,0.030171934345902,1,0.322866853604522,1.67940147803239,NA,-0.053704857767456,11.7174614321151,0.103704258729306,1
"A",100,"mar","ImputeDIABLO",300,300,1.46600000000001,"",-0.0248414396777797,3.02627518320048,0.105823798250933,1,0.188718455629146,1.74970989541844,NA,-0.0332338671436366,2.79260616228706,0.115420351596949,1
"B",1,"complete","GRAMA",300,300,56.749,"",0.0339751091021813,2.59606335188057,0.165411667134839,1,0.0344338771132897,0.856696791262954,NA,0.0339751091021813,2.59606335188057,0.170400493823234,1
"B",1,"complete","DIABLO",300,300,5.052,"",0.0289531701020247,2.39498748127523,0.197569269405301,1,0.314614533709811,0.630866327949392,NA,0.0289531701020247,2.39498748127523,0.203461012282979,1
"B",1,"complete","MOFA2",300,300,19.951,"",-0.0523792299945853,9.83007651480561,0.112206567702892,1,0.70617373337018,0.59751061322026,NA,-0.0523792299945853,9.83007651480561,0.112206567702892,1
"B",1,"mcar30","GRAMA",300,300,94.1,"",-0.198927541221186,2.62687806913175,0.142659198598197,1,0.00526699659674349,0.701546676810322,NA,0.093836410600708,1.6355894365333,0.348914469173847,1
"B",1,"mcar30","DIABLO",300,101,2.75900000000001,"",0.0794297117954607,2.01213624737467,0.23846880699329,0.336666666666667,0.386048873064583,3.32262477635495,NA,0.0794297117954607,2.01213624737467,0.23846880699329,1
"B",1,"mcar30","MOFA2",300,300,5.64400000000001,"",-0.0571962471225743,9.49176513721138,0.0695777749829574,1,0.34629292140722,0.735058305351847,NA,-0.0650065224312544,7.09047899754953,0.16183590375706,1
"B",1,"mcar30","ImputeDIABLO",300,300,2.16499999999999,"",-0.000783083787454721,2.86506964606462,0.140962979169543,1,0.167489265355974,0.663031843437536,NA,0.0211253182048403,2.42516089153635,0.133612682085913,1
"B",1,"mcar50","GRAMA",300,300,97.398,"",-0.178301216511003,6.97495304596066,0.0529541872804297,1,0.0144982745963389,0.868992372795339,NA,0.213313476504626,1.15378801772181,0.489179274614816,1
"B",1,"mcar50","DIABLO",300,38,1.79399999999998,"",0.251614016759643,1.28639751122989,0.87843416738311,0.126666666666667,0.32804616268657,8.28904141170258,NA,0.251614016759643,1.28639751122989,0.697703985558529,1
"B",1,"mcar50","MOFA2",300,300,7.03999999999996,"",-0.0346033663408478,7.0979738813852,0.0447947909106932,1,0.230730831071197,0.720503075961823,NA,-0.0692395499987258,4.29089397315836,0.192950099169569,1
"B",1,"mcar50","ImputeDIABLO",300,300,2.02699999999999,"",-0.013404634668546,2.98122808032534,0.109653242609534,1,0.198153817565314,1.15370504229007,NA,0.0215347267667916,2.08290333865241,0.273017076999512,1
"B",1,"mar","GRAMA",300,300,93.106,"",-0.167933200509895,66.1552511983844,0.0644019416894806,1,0.00801488462155998,0.808018739417206,NA,-0.136000045172998,28.7013387538044,0.0578299983135078,1
"B",1,"mar","DIABLO",300,106,2.60199999999998,"",0.15472460001328,1.73528340417433,0.349123326320864,0.353333333333333,0.316877021508768,1.16222132593119,NA,0.15472460001328,1.73528340417433,0.349123326320864,1
