"arm","rep","condition","method","n","V","n_used","elapsed","error_msg","silhouette","davies_bouldin","nmi","ess_retention","rv_coefficient","effect_bias","nystrom_error","silhouette_anchor","davies_bouldin_anchor","nmi_anchor","ess_retention_anchor","ber","ber_anchor"
"B",9,"mcar50","MOFA2",300,3,300,5.23000000000002,"",-0.0348882198498299,7.86641106092779,0.0362092370266322,1,0.230865076664521,0.604889084770135,NA,-0.11833324760098,7.00701941841157,0.150741555618549,1,NA,NA
"B",9,"mcar50","ImputeDIABLO",300,3,300,2.934,"",-0.0176744750283127,3.22850777763867,0.0720028846844537,1,0.264465032144915,0.885093660708916,NA,-0.0489850808823094,2.22970727943689,0.27735381751087,1,NA,NA
"B",9,"mar","WOVEN",300,3,300,5.61500000000001,"",0.0541140744372665,3.33787110913099,0.168874674256991,1,0.051379064725478,0.946910946627822,NA,0.793740913845296,0.464009637500602,1,1,0.746025424787606,NA
"B",9,"mar","DIABLO",300,3,111,40.904,"",0.138798949611676,1.64652579161504,0.281097481572732,0.37,0.356175873190951,0.83149665190642,NA,0.138798949611676,1.64652579161504,0.286704330732111,1,0.713057533733133,NA
"B",9,"mar","MOFA2",300,3,300,4.89400000000001,"",-0.0358945628658146,7.54353170385007,0.0336224997951795,1,0.30398755679347,0.974901553559348,NA,-0.0480012840568542,14.4038636240236,0.0380224775193329,1,NA,NA
"B",9,"mar","ImputeDIABLO",300,3,300,3.69800000000001,"",-0.00630388282578923,2.74437679143999,0.0841463017307616,1,0.21373474291535,0.97996203382783,NA,0.0540965849369164,2.21189344058006,0.249772287907962,1,NA,NA
"B",10,"complete","WOVEN",300,3,300,10.573,"",0.885700934154072,0.243961799985222,1,1,0.084904144785879,0.971981160362412,NA,0.885700934154072,0.243961799985222,1,1,0.686666666666667,NA
"B",10,"complete","DIABLO",300,3,300,66.676,"",0.018600745337225,2.67749798165904,0.180561431985929,1,0.359186728495829,1.07629747345058,NA,0.018600745337225,2.67749798165904,0.176248995892669,1,0.653333333333333,NA
"B",10,"complete","MOFA2",300,3,300,12.656,"",-0.0441837700551444,6.51316843899648,0.0742549681438938,1,0.689380049375693,0.23443727453191,NA,-0.0441837700551444,6.51316843899648,0.0565426778487445,1,NA,NA
"B",10,"mcar30","WOVEN",300,3,300,5.85299999999999,"",0.0708919532636017,3.25496333617435,0.156304231523174,1,0.0442519857230658,1.3072799916271,NA,0.781842802279205,0.472256348786492,1,1,0.701653346653347,NA
"B",10,"mcar30","DIABLO",300,3,108,40.171,"",0.0712113397855468,1.98906447879862,0.210806722162369,0.36,0.461184703115947,1.50359988596296,NA,0.0712113397855468,1.98906447879862,0.210806722162369,1,0.668586413586414,NA
"B",10,"mcar30","MOFA2",300,3,300,4.84900000000002,"",-0.0357334587994036,6.87050805161509,0.0313014363283998,1,0.427165805385169,0.762617697099874,NA,-0.0569603402788909,5.69611437586281,0.0558401506312333,1,NA,NA
"B",10,"mcar30","ImputeDIABLO",300,3,300,3.607,"",0.00470488999075517,3.00104537238952,0.132213526006573,1,0.223111159374384,1.3307701623338,NA,0.00473614173205765,2.60584089288702,0.156538719721458,1,NA,NA
"B",10,"mcar50","WOVEN",300,3,300,4.72400000000002,"",-0.0344626793462131,8.12740340173737,0.0231497208807117,1,0.0372174270602159,1.83905667265317,NA,0.672496964897562,0.711901893409475,1,1,0.628472222222222,NA
"B",10,"mcar50","DIABLO",300,3,43,29.755,"",0.160676252128499,1.49812675598008,0.504876927282363,0.143333333333333,0.437323805370211,4.63625751257177,NA,0.160676252128499,1.49812675598008,0.496839422600423,1,0.809375,NA
"B",10,"mcar50","MOFA2",300,3,300,4.45000000000002,"",-0.0331805027371853,11.1672685263955,0.016265894717941,1,0.231063089341863,1.08994867422923,NA,-0.0968826789092437,4.3645092802183,0.125268073322101,1,NA,NA
"B",10,"mcar50","ImputeDIABLO",300,3,300,3.18100000000001,"",-0.00421896762665827,2.86072565905977,0.112998136039182,1,0.148515134655003,1.01741107645527,NA,0.0349060540018984,1.97135616774574,0.159603102461828,1,NA,NA
"B",10,"mar","WOVEN",300,3,300,5.494,"",0.0821858908983305,3.10232435304652,0.159848047152394,1,0.0694302400931349,1.59997281768557,NA,0.760077833243916,0.440877443899859,1,1,0.576653079710145,NA
"B",10,"mar","DIABLO",300,3,110,39.446,"",0.08890812921674,2.0308085521419,0.243210428164106,0.366666666666667,0.488181816723736,1.80465228976462,NA,0.08890812921674,2.0308085521419,0.229125187223159,1,0.706521739130435,NA
"B",10,"mar","MOFA2",300,3,300,4.904,"",-0.0413723704997333,6.96249050338428,0.0353412788155581,1,0.362891734859141,1.45779664692967,NA,-0.0577956971047124,6.65456983061572,0.139984521192696,1,NA,NA
"B",10,"mar","ImputeDIABLO",300,3,300,3.65000000000001,"",-0.00878431845799332,3.09063065837391,0.0914038973945117,1,0.0812750667825791,1.43109709332336,NA,0.00158894022001363,3.57060074144454,0.155034927409908,1,NA,NA
"B",11,"complete","WOVEN",300,3,300,12.595,"",0.905598360814093,0.210242078937884,1,1,0.0908775819289246,1.62535549473725,NA,0.905598360814093,0.210242078937884,1,1,0.643333333333333,NA
"B",11,"complete","DIABLO",300,3,300,75.12,"",0.00987894795814229,2.73528917213836,0.178985590284976,1,0.389213088095007,1.25290210775883,NA,0.00987894795814229,2.73528917213836,0.178985590284976,1,0.636666666666667,NA
"B",11,"complete","MOFA2",300,3,300,17.476,"",-0.0308568918704644,5.98387602654122,0.0750220714076959,1,0.707985768423726,0.231296220428925,NA,-0.0308568918704644,5.98387602654122,0.0750220714076959,1,NA,NA
"B",11,"mcar30","WOVEN",300,3,300,8.023,"",0.0769578164110948,2.98844341717236,0.150283338078946,1,0.0644873978248832,0.85928832018162,NA,0.840464107132805,0.406533004733336,1,1,0.713472222222222,NA
"B",11,"mcar30","DIABLO",300,3,109,42.252,"",0.0804848376957097,1.88842661110564,0.239867974640724,0.363333333333333,0.367579442398667,1.49323849427382,NA,0.0804848376957097,1.88842661110564,0.239867974640724,1,0.729583333333333,NA
"B",11,"mcar30","MOFA2",300,3,300,5.869,"",-0.0355247248418754,8.28561088400524,0.0353268592364728,1,0.329146622016169,0.413348622227945,NA,-0.0517606384801844,4.61571842050498,0.117285298586368,1,NA,NA
"B",11,"mcar30","ImputeDIABLO",300,3,300,3.80199999999999,"",0.0126873184931826,3.02335931273203,0.0929141529051034,1,0.191846291412686,1.18346143460645,NA,0.030608451761372,2.55838991973399,0.112226506741544,1,NA,NA
"B",11,"mcar50","WOVEN",300,3,300,9.37799999999999,"",-0.0260519581930266,12.2709216832271,0.0331873887083966,1,0.0349266240495017,0.335173659854779,NA,0.65142719013104,0.781683225691342,1,1,0.841346153846154,NA
"B",11,"mcar50","DIABLO",300,3,34,28.878,"",0.248980196622939,1.27706334411165,0.502753625336919,0.113333333333333,0.521658095103958,8.92739789484484,NA,0.248980196622939,1.27706334411165,0.721607452698097,1,0.918269230769231,NA
"B",11,"mcar50","MOFA2",300,3,300,5.20700000000002,"",-0.0431184849414003,10.2907318548968,0.0217453204893111,1,0.190100239300666,0.751227065564675,NA,-0.00837114447879502,3.32702417230022,0.192170230323329,1,NA,NA
"B",11,"mcar50","ImputeDIABLO",300,3,300,3.202,"",-0.0194176178913699,3.34548062881156,0.106794777775172,1,0.12350700479408,1.03595968302569,NA,-0.0182009138368682,2.6385497182625,0.280511319755051,1,NA,NA
"B",11,"mar","WOVEN",300,3,300,7.12300000000002,"",0.0670243550741046,3.47083503967966,0.181267636419756,1,0.0504882048250227,0.692112945118463,NA,0.763513626803275,0.409892676213623,1,1,0.783125763125763,NA
"B",11,"mar","DIABLO",300,3,116,42.531,"",0.0562538416616095,2.25269283726112,0.19941683319708,0.386666666666667,0.410030022928147,1.77345008686199,NA,0.0562538416616095,2.25269283726112,0.19941683319708,1,0.773650793650794,NA
"B",11,"mar","MOFA2",300,3,300,4.61100000000005,"",-0.049671648103698,6.52033665040193,0.0533325033490503,1,0.320728883879518,0.883310928148452,NA,-0.0256908934355192,5.00071587581862,0.130801502428338,1,NA,NA
"B",11,"mar","ImputeDIABLO",300,3,300,3.96200000000005,"",0.0116251159453927,2.98970014342745,0.0619379226451571,1,0.1260235859796,0.667949712343233,NA,0.0446649771465073,2.61589206352802,0.0831635902420436,1,NA,NA
"B",12,"complete","WOVEN",300,3,300,12.581,"",0.90682378807168,0.220746722728965,1,1,0.0878390840982815,2.58320869355282,NA,0.90682378807168,0.220746722728965,1,1,0.73,NA
"B",12,"complete","DIABLO",300,3,300,65.226,"",0.0178962850582925,2.63594392061548,0.206111026071253,1,0.362963965411356,1.37518026874383,NA,0.0178962850582925,2.63594392061548,0.201111956980597,1,0.69,NA
"B",12,"complete","MOFA2",300,3,300,11.885,"",-0.0296948682480837,7.23110206183181,0.0786073183796998,1,0.704843998459194,0.445848748044778,NA,-0.0296948682480837,7.23110206183181,0.0786073183796998,1,NA,NA
"B",12,"mcar30","WOVEN",300,3,300,5.517,"",0.047788309350978,4.54903231108019,0.10316344978261,1,0.0506120684401938,2.06491462448996,NA,0.765128538159822,0.512811943791927,1,1,0.816742282184931,NA
"B",12,"mcar30","DIABLO",300,3,101,38.849,"",0.122103694543359,1.82824294973077,0.324922631271211,0.336666666666667,0.269080397857354,2.81636432884745,NA,0.122103694543359,1.82824294973077,0.374741641952128,1,0.687239781973049,NA
"B",12,"mcar30","MOFA2",300,3,300,4.07400000000001,"",-0.0612634179742517,9.32797260648632,0.055816024215716,1,0.340158398580049,1.54529710632825,NA,-0.0708990170034169,6.18107868125256,0.0600674610659302,1,NA,NA
"B",12,"mcar30","ImputeDIABLO",300,3,300,3.56999999999999,"",-0.0201381879353229,3.61687543423791,0.0261091027568267,1,0.0850099928209287,1.51241764890959,NA,-0.00415820471692273,3.11834164417444,0.0858734315589433,1,NA,NA
"B",12,"mcar50","WOVEN",300,3,300,5.727,"",-0.0332685178360931,10.4589537216972,0.0435070087469287,1,0.0404184055368602,1.89443961584228,NA,0.616800247327801,0.78171207520668,1,1,0.695833333333333,NA
"B",12,"mcar50","DIABLO",300,3,38,28.118,"",0.241715986960212,1.26174715654301,0.720709047103991,0.126666666666667,0.384766741930661,12.1036832277935,NA,0.241715986960212,1.26174715654301,0.720709047103991,1,0.78125,NA
"B",12,"mcar50","MOFA2",300,3,300,7.851,"",-0.0464462375628277,7.40567160510565,0.0351688087638791,1,0.18502252260943,2.04394180355379,NA,-0.0314503079089064,3.07731017375428,0.165022076134518,1,NA,NA
"B",12,"mcar50","ImputeDIABLO",300,3,300,2.99299999999999,"",0.00599547463355788,2.82314306244732,0.0694708550179462,1,0.0847265494102833,1.999292070844,NA,0.0895463507753292,1.81023356860521,0.395095412740258,1,NA,NA
"B",12,"mar","WOVEN",300,3,300,5.839,"",0.0919965639658735,3.37020017113719,0.162385940344571,1,0.054265894943916,2.15839155963541,NA,0.801615224628237,0.371573402933607,1,1,0.69723220042369,NA
"B",12,"mar","DIABLO",300,3,114,42.26,"",0.0741991107010174,1.98179611610463,0.226505591503104,0.38,0.272780335907298,5.05671278906214,NA,0.0741991107010174,1.98179611610463,0.226505591503104,1,0.725366123238464,NA
"B",12,"mar","MOFA2",300,3,300,4.14400000000001,"",-0.0538640921436371,7.51701035010194,0.0674794615902023,1,0.405479230506906,0.988431593797221,NA,-0.0424544279970284,8.93213522142195,0.067472557430898,1,NA,NA
"B",12,"mar","ImputeDIABLO",300,3,300,3.81500000000003,"",-0.0171755408284713,2.78273474074416,0.140927840074099,1,0.133418487901117,1.75038740317549,NA,0.0281752434380285,2.3381076830887,0.212585341979674,1,NA,NA
"B",13,"complete","WOVEN",300,3,300,9.053,"",0.883435186728684,0.225693844520114,1,1,0.101268692719083,1.83091280608691,NA,0.883435186728684,0.225693844520114,1,1,0.696666666666667,NA
"B",13,"complete","DIABLO",300,3,300,67.781,"",0.0122677970481318,2.75708061322477,0.185928046201043,1,0.325077460841471,1.84317242450936,NA,0.0122677970481318,2.75708061322477,0.190754893812366,1,0.663333333333333,NA
"B",13,"complete","MOFA2",300,3,300,11.302,"",-0.0477480762705858,6.43343319157688,0.082165401063175,1,0.635128706311268,0.888470202307974,NA,-0.0477480762705858,6.43343319157688,0.082165401063175,1,NA,NA
"B",13,"mcar30","WOVEN",300,3,300,5.283,"",0.0481389152944844,3.5549140188359,0.146266269244447,1,0.0511544913489545,1.63132387627783,NA,0.790557945211856,0.472727796648585,1,1,0.783939239261948,NA
"B",13,"mcar30","DIABLO",300,3,104,39.694,"",0.0847059776298435,1.95436252322282,0.262891029505717,0.346666666666667,0.389073686422238,5.44614714255931,NA,0.0847059776298435,1.95436252322282,0.262891029505717,1,0.72287129461585,NA
"B",13,"mcar30","MOFA2",300,3,300,4.27699999999999,"",-0.0471672973181306,10.6623255376589,0.0387116203176193,1,0.364905233851311,0.821420663316313,NA,-0.0514543807961724,6.23498836952694,0.081691323521778,1,NA,NA
"B",13,"mcar30","ImputeDIABLO",300,3,300,3.822,"",0.00301914794730392,3.05058733858104,0.103216103232732,1,0.149453412357927,1.25211093587969,NA,0.0187865093341143,2.56365179843705,0.229161237809286,1,NA,NA
"B",13,"mcar50","WOVEN",300,3,300,4.20299999999997,"",-0.0370178455602766,10.6057302324177,0.0208975588395789,1,0.0469774717948152,1.74641472536233,NA,0.696034548029251,0.709180944724431,1,1,0.875,NA
"B",13,"mcar50","DIABLO",300,3,29,27.132,"",0.302731393074297,1.10283669688596,1,0.0966666666666667,0.299113784044645,9.52984606001938,NA,0.302731393074297,1.10283669688596,1,1,0.65,NA
"B",13,"mcar50","MOFA2",300,3,300,3.17099999999999,"",-0.036982249929448,9.83798562417737,0.0265125358330333,1,0.19865114157779,1.43746317507523,NA,-0.0873731279690108,3.90419017512468,0.229893718176774,1,NA,NA
"B",13,"mcar50","ImputeDIABLO",300,3,300,2.94399999999999,"",-0.018561710217664,2.78968006170541,0.13815789203705,1,0.173397001770037,1.43717381660235,NA,0.0263800002191744,1.74078156100164,0.315106015599128,1,NA,NA
"B",13,"mar","WOVEN",300,3,300,4.78099999999998,"",0.0427144126563039,3.97168709642199,0.15296501236368,1,0.0736425493867264,1.75457567864737,NA,0.761750105644938,0.40167695514315,1,1,0.678674948240166,NA
"B",13,"mar","DIABLO",300,3,100,40.012,"",0.151523576104602,1.66000958714491,0.318326031587934,0.333333333333333,0.390378771650397,2.28522749762012,NA,0.151523576104602,1.66000958714491,0.318326031587934,1,0.626708074534162,NA
"B",13,"mar","MOFA2",300,3,300,4.14599999999999,"",-0.0525975244834417,6.04220658461855,0.0648401866654971,1,0.347703672602816,1.655440721301,NA,-0.0194391954057859,4.28616352079936,0.111822206362809,1,NA,NA
"B",13,"mar","ImputeDIABLO",300,3,300,3.982,"",0.000131598689776069,3.31991646651425,0.0667651189232845,1,0.160502258952963,1.59583852439153,NA,0.0452770913393318,2.58891690385031,0.135061153355362,1,NA,NA
"B",14,"complete","WOVEN",300,3,300,20.13,"",0.916176346817033,0.211293191335015,1,1,0.0965057654111631,0.8382923152953,NA,0.916176346817033,0.211293191335015,1,1,0.666666666666667,NA
"B",14,"complete","DIABLO",300,3,300,70.843,"",0.0327540033950079,2.87832495468156,0.163636057269631,1,0.268368369690805,1.17896362633231,NA,0.0327540033950079,2.87832495468156,0.163636057269631,1,0.656666666666667,NA
"B",14,"complete","MOFA2",300,3,300,14.027,"",-0.0178755519122325,6.79854059384477,0.0868014505347484,1,0.725747559285252,0.411939550655527,NA,-0.0178755519122325,6.79854059384477,0.0868014505347484,1,NA,NA
"B",14,"mcar30","WOVEN",300,3,300,11.51,"",0.0632242836126292,3.01288694889106,0.169098297482753,1,0.0612019215130315,0.635965894600196,NA,0.722140305694875,0.512604004365282,1,1,0.745509723770593,NA
"B",14,"mcar30","DIABLO",300,3,102,41.543,"",0.0902089336033724,1.92095257266344,0.25314921233866,0.34,0.374240176127912,2.74763174743024,NA,0.0902089336033724,1.92095257266344,0.25314921233866,1,0.666062801932367,NA
"B",14,"mcar30","MOFA2",300,3,300,4.04999999999998,"",-0.0204239037582328,5.856416173826,0.0472170799862347,1,0.407115532510824,0.966463158568587,NA,-0.0148078037787236,4.90936377804193,0.124591155447034,1,NA,NA
"B",14,"mcar30","ImputeDIABLO",300,3,300,3.56300000000002,"",-0.0138738808398731,3.50286034118019,0.0772846346771994,1,0.0865180506906922,1.24152522799257,NA,-0.0327326933399709,3.24507106434943,0.0665801456909244,1,NA,NA
"B",14,"mcar50","WOVEN",300,3,300,10.509,"",-0.0271557885894617,7.73586753788502,0.076390528301502,1,0.0566930695076346,1.02814316624592,NA,0.608930391160397,0.711011383976987,1,1,0.601262626262626,NA
"B",14,"mcar50","DIABLO",300,3,38,31.787,"",0.228783794413968,1.36363290643614,0.816538095024144,0.126666666666667,0.368332347620653,5.32689023763774,NA,0.228783794413968,1.36363290643614,0.816538095024144,1,0.692676767676768,NA
"B",14,"mcar50","MOFA2",300,3,300,4.548,"",-0.0232652304207681,7.71071908007303,0.0339878633408495,1,0.241718913959545,0.790312230330554,NA,-0.0259945622559637,3.37672034186874,0.260626306437424,1,NA,NA
"B",14,"mcar50","ImputeDIABLO",300,3,300,3.08699999999999,"",-0.00703231477328963,3.01038721477426,0.0818846088333197,1,0.233274428892629,0.677249767755556,NA,0.0259001418771712,2.53976884413358,0.22908302160587,1,NA,NA
"B",14,"mar","WOVEN",300,3,300,11.607,"",0.0757069955345008,3.68678525547251,0.199888003596064,1,0.057107568586115,0.924200533984086,NA,0.735698863751132,0.463292663302923,1,1,0.765227541371158,NA
"B",14,"mar","DIABLO",300,3,115,41.75,"",0.109875696762338,1.95545754812848,0.234006883569751,0.383333333333333,0.311891222283975,1.63816043420967,NA,0.109875696762338,1.95545754812848,0.21784287128769,1,0.708493400315209,NA
"B",14,"mar","MOFA2",300,3,300,4.58600000000001,"",-0.0371943696144226,8.69338892334817,0.0414768810689502,1,0.359988730929558,1.20710712383573,NA,-0.0214530412795202,7.20732823785743,0.128143837864803,1,NA,NA
"B",14,"mar","ImputeDIABLO",300,3,300,4.108,"",0.0101770812281433,3.06198036251119,0.0939003079457513,1,0.180921484921761,0.782336505833447,NA,0.0833909571072292,2.19320914597314,0.227843470019154,1,NA,NA
"B",15,"complete","WOVEN",300,3,300,10.386,"",0.877872441365654,0.257030581380333,1,1,0.0970088128531341,2.33537242260787,NA,0.877872441365654,0.257030581380333,1,1,0.656666666666667,NA
"B",15,"complete","DIABLO",300,3,300,67.759,"",-0.00710108170070958,2.78630626704155,0.175447260781781,1,0.471792821347529,0.916491214522256,NA,-0.00710108170070958,2.78630626704155,0.165719624176429,1,0.676666666666667,NA
"B",15,"complete","MOFA2",300,3,300,13.048,"",-0.0411486397987151,5.00531426512595,0.065449117167546,1,0.660588364562918,0.362632240092719,NA,-0.0411486397987151,5.00531426512595,0.0980026193466891,1,NA,NA
"B",15,"mcar30","WOVEN",300,3,300,5.003,"",0.0660505228958407,2.60349948844174,0.162320242523912,1,0.0694529423220879,1.90767149747531,NA,0.790529353307591,0.491320043518337,1,1,0.68951048951049,NA
"B",15,"mcar30","DIABLO",300,3,104,38.565,"",0.104420332340711,1.9156240960301,0.279936987827211,0.346666666666667,0.316777079563704,2.20199570001287,NA,0.104420332340711,1.9156240960301,0.317133438963604,1,0.582814685314685,NA
"B",15,"mcar30","MOFA2",300,3,300,5.38,"",-0.0303291799689794,6.37908244847609,0.0496903105917895,1,0.372182275320136,0.85268046374949,NA,-0.0614055950499433,4.01696076368212,0.112337726458693,1,NA,NA
"B",15,"mcar30","ImputeDIABLO",300,3,300,3.67699999999999,"",-0.00540219855060853,3.32958935371798,0.119136770582469,1,0.208779255246605,1.6325836023302,NA,-0.000575368497533557,3.11691424904003,0.180358134181063,1,NA,NA
"B",15,"mcar50","WOVEN",300,3,300,4.69200000000001,"",-0.0221715115918087,6.88787794358518,0.033177882736403,1,0.0652954027824821,1.93545442334615,NA,0.712591230984785,0.588832042923337,0.770493242932006,1,0.743201243201243,NA
"B",15,"mcar50","DIABLO",300,3,37,27.912,"",0.232505901157657,1.26938300623916,0.808588386430953,0.123333333333333,0.366065023088382,3.51889738537258,NA,0.232505901157657,1.26938300623916,0.808588386430953,1,0.902486402486403,NA
"B",15,"mcar50","MOFA2",300,3,300,3.26600000000002,"",-0.0438153862583129,12.0638478390879,0.0314528729695257,1,0.245582939411901,1.12222350461641,NA,-0.0885249663633901,4.18974632323349,0.08829577143303,1,NA,NA
"B",15,"mcar50","ImputeDIABLO",300,3,300,2.767,"",-0.0144411981585582,2.61089012277981,0.121203866003783,1,0.175594266415478,1.9076919258344,NA,0.0444909239965004,1.90446594375121,0.274179856054755,1,NA,NA
"B",15,"mar","WOVEN",300,3,300,5.20000000000002,"",0.0316164950753407,4.31057671319864,0.128615666081004,1,0.0657472075097481,1.82156925576953,NA,0.768521580374379,0.495907791079623,1,1,0.686473050758765,NA
"B",15,"mar","DIABLO",300,3,103,39.005,"",0.10992774546835,1.74690713334857,0.234298878897667,0.343333333333333,0.389139543326837,4.43799686778899,NA,0.10992774546835,1.74690713334857,0.233653852439047,1,0.764324960753532,NA
"B",15,"mar","MOFA2",300,3,300,4.38399999999999,"",-0.0456557149903453,5.49246798639436,0.0785714646226169,1,0.297090555442439,0.860311462709215,NA,-0.0936800039961419,3.27963831091993,0.138134009365973,1,NA,NA
"B",15,"mar","ImputeDIABLO",300,3,300,3.495,"",-0.00579419373685251,3.40545942339794,0.0430954933031561,1,0.113357611115764,1.73575025700282,NA,0.0043990298070077,3.71182941501661,0.0671639712386577,1,NA,NA
"B",16,"complete","WOVEN",300,3,300,11.925,"",0.811520129214983,0.321005370005909,1,1,0.100514361523475,2.29633941932717,NA,0.811520129214983,0.321005370005909,1,1,0.733333333333333,NA
"B",16,"complete","DIABLO",300,3,300,69.096,"",-0.006693840249618,3.10037767917458,0.119295420262216,1,0.400284262851777,2.12103159906449,NA,-0.006693840249618,3.10037767917458,0.119295420262216,1,0.81,NA
"B",16,"complete","MOFA2",300,3,300,14.064,"",-0.058017365269548,5.50147544877506,0.026652923402168,1,0.67536285552954,0.216174500916631,NA,-0.058017365269548,5.50147544877506,0.0284146498043042,1,NA,NA
"B",16,"mcar30","WOVEN",300,3,300,6.125,"",0.0484652418527811,3.50421671248257,0.131323141697994,1,0.055013929488515,2.52066843501603,NA,0.717231438006597,0.507720405461917,1,1,0.72238514173998,NA
"B",16,"mcar30","DIABLO",300,3,102,40.843,"",0.0722300967287907,2.03255482006171,0.231826400505441,0.34,0.203598182750409,1.71614718971072,NA,0.0722300967287907,2.03255482006171,0.231826400505441,1,0.697838601064408,NA
"B",16,"mcar30","MOFA2",300,3,300,5.84799999999998,"",-0.048961603542225,9.06509574390235,0.0285218463655047,1,0.384897883840968,1.69398108938234,NA,-0.0839831829504266,10.1948722240109,0.0645005787491441,1,NA,NA
"B",16,"mcar30","ImputeDIABLO",300,3,300,4.11500000000001,"",-0.0258125515035338,3.48226513995637,0.0328045051926582,1,0.075198220006172,2.54645450144491,NA,-0.0549448875727818,2.7468766187233,0.0691053743995833,1,NA,NA
"B",16,"mcar50","WOVEN",300,3,300,5.22300000000001,"",-0.021037140683747,8.60936227791266,0.0438799697797844,1,0.0263982696783036,2.16732339925488,NA,0.700836897710466,0.626809609677194,1,1,0.853846153846154,NA
"B",16,"mcar50","DIABLO",300,3,38,30.053,"",0.206486841825255,1.45381710249851,0.361274187657352,0.126666666666667,0.289791376325106,24.9163846021921,NA,0.206486841825255,1.45381710249851,0.361274187657352,1,0.786538461538462,NA
"B",16,"mcar50","MOFA2",300,3,300,5.22399999999999,"",-0.0553569345863206,8.53261449917336,0.0222435997064856,1,0.238731621557933,1.7138691018615,NA,-0.102262985018142,4.98221390851277,0.0738206764783081,1,NA,NA
"B",16,"mcar50","ImputeDIABLO",300,3,300,3.06199999999998,"",0.0137234950913741,2.67128100826478,0.0802850120639897,1,0.215470716700835,2.08008868377485,NA,0.0358603306484279,2.12648677981447,0.132254076920686,1,NA,NA
"B",16,"mar","WOVEN",300,3,300,6.28200000000001,"",0.0624916186698609,3.55000868784728,0.131144168347744,1,0.0608152757575421,2.09216840777268,NA,0.680610682255929,0.490422447987625,1,1,0.753176171654433,NA
"B",16,"mar","DIABLO",300,3,114,44.585,"",0.0672447213686446,2.11534902933546,0.164870182131845,0.38,0.35274898064705,2.7511532131302,NA,0.0672447213686446,2.11534902933546,0.164870182131845,1,0.816600790513834,NA
"B",16,"mar","MOFA2",300,3,300,6.24000000000001,"",-0.0460413423093846,8.4426029581912,0.0229823060343975,1,0.374062860326313,1.44517983744739,NA,-0.073915565290461,4.86265587644907,0.0377066634452282,1,NA,NA
"B",16,"mar","ImputeDIABLO",300,3,300,4.03100000000001,"",0.00970928451173294,3.03034636237132,0.0623011455027887,1,0.113106298731873,2.34285455571508,NA,0.0257526740741479,2.80751733519497,0.165521021368971,1,NA,NA
"B",17,"complete","WOVEN",300,3,300,13.157,"",0.890800262387941,0.254877678841052,1,1,0.104751786494784,1.13415465598742,NA,0.890800262387941,0.254877678841052,1,1,0.683333333333333,NA
"B",17,"complete","DIABLO",300,3,300,66.792,"",0.0150956710167965,2.65886355796744,0.19131006307208,1,0.298638804823948,1.14162820372286,NA,0.0150956710167965,2.65886355796744,0.194925751883799,1,0.663333333333333,NA
"B",17,"complete","MOFA2",300,3,300,13.579,"",-0.0354739824284106,6.61556491688325,0.0598738768944471,1,0.705044219223774,0.325116743359104,NA,-0.0354739824284106,6.61556491688325,0.062533754045394,1,NA,NA
"B",17,"mcar30","WOVEN",300,3,300,8.55200000000001,"",0.0590498816722014,3.21330854577454,0.153572348982473,1,0.0718419716768743,1.83993911835454,NA,0.751636279639164,0.526149999171159,1,1,0.709229786815994,NA
"B",17,"mcar30","DIABLO",300,3,109,41.853,"",0.0720566199904431,2.020256207073,0.315489147418089,0.363333333333333,0.30409961714161,2.2663578374766,NA,0.0720566199904431,2.020256207073,0.315489147418089,1,0.67022792022792,NA
"B",17,"mcar30","MOFA2",300,3,300,5.63999999999999,"",-0.0503479953885943,8.83499167921611,0.0245206409461198,1,0.316129402100418,1.52842108662831,NA,-0.0600179875255797,5.46980567734372,0.125314787453722,1,NA,NA
"B",17,"mcar30","ImputeDIABLO",300,3,300,3.80500000000001,"",0.0131396177068493,2.82201374080171,0.0955438123637951,1,0.187641323965512,2.13256443084906,NA,0.0351790631866006,2.33056038532008,0.13404724554498,1,NA,NA
"B",17,"mcar50","WOVEN",300,3,300,4.762,"",-0.0239702567987067,10.1419363115091,0.0123089515659259,1,0.0488961075500475,1.96683577387691,NA,0.601843637172053,0.827321377204253,1,1,0.753968253968254,NA
"B",17,"mcar50","DIABLO",300,3,32,28.563,"",0.261492265330278,1.30742557623944,0.450969028047564,0.106666666666667,0.550587314735295,7.90397632935778,NA,0.261492265330278,1.30742557623944,0.450969028047564,1,0.742063492063492,NA
"B",17,"mcar50","MOFA2",300,3,300,6.05999999999997,"",-0.0395401055855138,9.01479820912984,0.0221615648419901,1,0.187183781337264,1.79897235762563,NA,-0.0713988565078945,3.94966653281003,0.19408124826578,1,NA,NA
"B",17,"mcar50","ImputeDIABLO",300,3,300,2.958,"",-0.00254077106919614,3.16565471514415,0.03597177271259,1,0.160208283472906,1.75037904607701,NA,0.0260550047424155,2.09739554379787,0.266019667626695,1,NA,NA
"B",17,"mar","WOVEN",300,3,300,5.744,"",0.0904135069975635,2.92393760515868,0.175059765707405,1,0.0652386990699919,2.24457019583774,NA,0.759815088092672,0.428152251832332,1,1,0.756824335085205,NA
"B",17,"mar","DIABLO",300,3,119,44.382,"",0.0685397255220537,2.21691548668429,0.223406853755755,0.396666666666667,0.331703176971433,2.26375481963808,NA,0.0685397255220537,2.21691548668429,0.223406853755755,1,0.726548813505335,NA
